Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN23350,2,0,2,1,Meal Plan 2,0,Room_Type 1,124,2017,8,8,Offline,0,0,0,94.5,0,Canceled
INN01213,2,0,2,3,Not Selected,0,Room_Type 1,116,2018,6,30,Online,0,0,0,75.27,0,Not_Canceled
INN29080,2,0,1,0,Not Selected,0,Room_Type 1,0,2018,1,25,Online,0,0,0,90.0,0,Not_Canceled
INN23440,1,0,1,2,Meal Plan 1,0,Room_Type 1,32,2018,7,25,Online,0,0,0,130.5,1,Canceled
INN29592,2,0,0,3,Meal Plan 1,0,Room_Type 1,109,2018,10,20,Online,0,0,0,118.8,0,Canceled
INN18734,2,0,2,2,Meal Plan 1,0,Room_Type 1,94,2018,9,3,Offline,0,0,0,102.68,0,Not_Canceled
INN09262,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,2018,4,4,Offline,0,0,0,80.0,0,Canceled
INN14087,2,0,1,3,Meal Plan 1,0,Room_Type 1,113,2018,6,30,Offline,0,0,0,85.0,0,Canceled
INN20086,2,0,2,2,Meal Plan 1,0,Room_Type 1,64,2018,2,12,Online,0,0,0,73.95,0,Canceled
INN30394,2,0,0,2,Meal Plan 1,0,Room_Type 1,263,2018,10,21,Offline,0,0,0,110.0,0,Canceled
INN07012,3,0,0,1,Meal Plan 1,0,Room_Type 4,41,2018,9,1,Online,0,0,0,142.2,2,Not_Canceled
INN21812,2,0,2,3,Meal Plan 1,0,Room_Type 1,18,2018,9,25,Offline,0,0,0,95.0,0,Not_Canceled
INN20168,2,0,1,0,Meal Plan 1,0,Room_Type 1,123,2017,7,13,Online,0,0,0,76.5,1,Canceled
INN33528,2,0,2,1,Meal Plan 1,0,Room_Type 1,31,2018,6,26,Online,0,0,0,77.47,1,Not_Canceled
INN25242,3,0,1,0,Meal Plan 1,0,Room_Type 4,63,2018,8,8,Online,0,0,0,168.3,0,Canceled
INN29239,3,0,1,0,Meal Plan 1,0,Room_Type 4,94,2018,9,5,Online,0,0,0,168.3,0,Canceled
INN23601,1,0,0,2,Meal Plan 1,0,Room_Type 1,0,2018,5,4,Corporate,1,0,1,65.0,0,Not_Canceled
INN05995,1,0,0,1,Meal Plan 1,1,Room_Type 1,5,2018,5,4,Corporate,1,0,5,98.0,1,Not_Canceled
INN25219,2,0,2,1,Meal Plan 1,0,Room_Type 1,36,2018,8,28,Offline,0,0,0,67.5,2,Not_Canceled
INN27455,1,0,1,0,Meal Plan 1,0,Room_Type 1,14,2017,10,5,Online,0,0,0,120.0,1,Not_Canceled
INN20152,2,0,2,3,Meal Plan 1,0,Room_Type 1,192,2017,9,25,Offline,0,0,0,102.0,0,Canceled
INN04273,2,0,1,2,Not Selected,0,Room_Type 1,2,2018,8,15,Online,0,0,0,169.33,0,Not_Canceled
INN14924,1,0,0,3,Meal Plan 1,0,Room_Type 1,91,2018,4,12,Online,0,0,0,90.9,1,Not_Canceled
INN24481,1,0,0,2,Meal Plan 1,0,Room_Type 1,107,2017,7,17,Online,0,0,0,52.36,0,Canceled
INN29871,2,0,1,2,Meal Plan 1,0,Room_Type 1,13,2018,1,11,Offline,0,0,0,82.0,0,Not_Canceled
INN00787,2,0,3,5,Meal Plan 1,1,Room_Type 1,122,2018,8,21,Offline,0,0,0,81.26,2,Not_Canceled
INN11050,2,0,0,1,Not Selected,0,Room_Type 1,8,2018,5,25,Online,0,0,0,119.0,0,Not_Canceled
INN14786,2,0,0,3,Meal Plan 2,0,Room_Type 1,71,2017,9,22,Offline,0,0,0,127.0,0,Not_Canceled
INN27779,2,0,2,1,Meal Plan 2,0,Room_Type 1,103,2017,7,18,Offline,0,0,0,94.5,0,Not_Canceled
INN18101,3,0,2,3,Meal Plan 2,0,Room_Type 4,173,2018,12,9,Online,0,0,0,167.45,2,Canceled
INN30901,3,0,0,3,Meal Plan 1,0,Room_Type 4,58,2018,3,31,Online,0,0,0,123.3,1,Not_Canceled
INN22866,2,0,1,1,Not Selected,0,Room_Type 1,76,2018,4,25,Online,0,0,0,85.5,1,Not_Canceled
INN15793,2,0,2,1,Meal Plan 1,0,Room_Type 1,27,2018,3,6,Offline,0,0,0,66.0,0,Not_Canceled
INN12380,1,0,1,1,Not Selected,0,Room_Type 1,131,2018,10,10,Online,0,0,0,103.05,1,Not_Canceled
INN07854,2,2,0,3,Meal Plan 1,1,Room_Type 6,142,2018,8,3,Online,0,0,0,186.3,1,Not_Canceled
INN00154,2,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Online,0,0,0,109.0,0,Canceled
INN34072,2,1,0,3,Meal Plan 1,0,Room_Type 1,34,2018,3,22,Online,0,0,0,115.2,0,Canceled
INN13017,2,0,0,4,Meal Plan 1,0,Room_Type 4,38,2018,11,2,Online,0,0,0,77.23,3,Not_Canceled
INN14874,2,0,0,3,Not Selected,0,Room_Type 1,260,2018,9,22,Online,0,0,0,113.4,0,Canceled
INN14260,2,0,2,1,Meal Plan 1,0,Room_Type 1,37,2018,10,16,Online,0,0,0,112.68,1,Not_Canceled
INN19290,1,0,0,3,Meal Plan 1,0,Room_Type 1,66,2018,11,3,Online,0,0,0,93.6,3,Not_Canceled
INN04627,1,0,1,0,Meal Plan 1,1,Room_Type 1,3,2018,11,28,Corporate,1,0,1,88.0,0,Not_Canceled
INN26871,2,0,1,4,Meal Plan 1,0,Room_Type 1,102,2018,6,8,Online,0,0,0,119.85,1,Not_Canceled
INN17381,2,0,1,0,Not Selected,0,Room_Type 1,104,2018,10,9,Online,0,0,0,108.0,1,Canceled
INN29835,1,0,0,1,Meal Plan 1,0,Room_Type 1,22,2017,11,17,Corporate,0,0,0,62.0,0,Not_Canceled
INN07951,2,0,2,2,Meal Plan 1,0,Room_Type 1,179,2018,7,17,Online,0,0,0,90.95,1,Not_Canceled
INN00155,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104.0,0,Not_Canceled
INN23631,2,0,1,0,Meal Plan 1,0,Room_Type 1,175,2018,9,11,Online,0,0,0,126.9,0,Canceled
INN11469,2,0,0,3,Meal Plan 1,1,Room_Type 1,8,2017,8,13,Online,0,0,0,99.0,2,Not_Canceled
INN22635,2,0,2,1,Meal Plan 1,0,Room_Type 1,35,2018,9,25,Online,0,0,0,117.0,1,Not_Canceled
INN31248,2,0,2,3,Meal Plan 1,0,Room_Type 1,46,2018,11,4,Online,0,0,0,128.38,1,Not_Canceled
INN08056,1,0,2,1,Meal Plan 1,0,Room_Type 1,4,2017,8,23,Complementary,0,0,0,0.0,1,Not_Canceled
INN23928,2,0,1,3,Meal Plan 1,0,Room_Type 1,75,2018,3,17,Offline,0,0,0,12.0,0,Canceled
INN21908,2,0,0,3,Not Selected,0,Room_Type 1,121,2018,6,16,Offline,0,0,0,85.0,0,Not_Canceled
INN07163,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,2018,10,6,Complementary,0,0,0,0.0,0,Not_Canceled
INN23890,2,0,1,2,Meal Plan 1,0,Room_Type 1,65,2018,8,12,Offline,0,0,0,85.0,1,Not_Canceled
INN08927,2,0,2,5,Not Selected,0,Room_Type 1,34,2018,8,27,Online,0,0,0,103.89,1,Not_Canceled
INN00157,2,0,0,3,Meal Plan 1,0,Room_Type 4,97,2018,5,24,Online,0,0,0,140.4,0,Not_Canceled
INN32488,1,0,1,2,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110.0,0,Not_Canceled
INN03086,2,0,2,1,Meal Plan 1,0,Room_Type 1,72,2018,4,3,Online,0,0,0,87.3,2,Not_Canceled
INN33100,1,0,1,1,Meal Plan 1,0,Room_Type 1,18,2018,5,9,Offline,0,0,0,88.8,0,Not_Canceled
INN01553,2,0,2,2,Meal Plan 1,0,Room_Type 1,179,2018,7,17,Online,0,0,0,90.95,1,Not_Canceled
INN13394,1,0,0,2,Meal Plan 1,0,Room_Type 1,12,2017,10,20,Corporate,0,0,0,130.0,0,Not_Canceled
INN00557,2,0,1,1,Meal Plan 1,0,Room_Type 1,10,2018,3,19,Online,0,0,0,103.0,0,Not_Canceled
INN02149,2,0,1,3,Meal Plan 2,0,Room_Type 1,228,2018,10,20,Online,0,0,0,123.25,3,Not_Canceled
INN11988,2,2,0,2,Meal Plan 1,0,Room_Type 6,6,2018,2,24,Online,0,0,0,176.0,0,Not_Canceled
INN00496,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Online,0,0,0,60.0,0,Canceled
INN13866,1,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,87.0,0,Not_Canceled
INN02322,2,0,0,2,Not Selected,1,Room_Type 1,0,2018,1,5,Online,0,0,0,44.0,1,Not_Canceled
INN17297,2,0,2,2,Meal Plan 1,0,Room_Type 4,59,2018,3,13,Online,0,0,0,82.45,0,Canceled
INN24429,2,0,0,1,Meal Plan 1,0,Room_Type 2,11,2018,8,19,Online,0,0,0,127.6,1,Not_Canceled
INN25162,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled
INN00152,2,0,0,3,Meal Plan 1,0,Room_Type 4,130,2018,9,29,Online,0,0,0,139.5,2,Canceled
INN35720,2,0,0,3,Meal Plan 1,0,Room_Type 1,32,2018,11,16,Online,0,0,0,80.08,0,Canceled
INN33595,2,0,1,3,Not Selected,0,Room_Type 1,12,2017,9,24,Online,0,0,0,178.5,1,Not_Canceled
INN33142,2,0,0,1,Not Selected,0,Room_Type 1,20,2018,11,4,Online,0,0,0,80.0,0,Canceled
INN01365,2,0,2,6,Not Selected,0,Room_Type 1,9,2018,2,6,Online,0,0,0,62.58,1,Not_Canceled
INN18123,2,0,0,3,Not Selected,0,Room_Type 1,123,2018,5,17,Online,0,0,0,94.5,1,Not_Canceled
INN19386,1,0,2,0,Meal Plan 1,0,Room_Type 1,80,2018,4,3,Online,0,0,0,81.9,0,Canceled
INN28840,2,0,0,3,Meal Plan 1,0,Room_Type 4,108,2018,4,14,Online,0,0,0,102.3,2,Not_Canceled
INN25694,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89.0,0,Canceled
INN18800,3,0,1,2,Meal Plan 1,0,Room_Type 7,32,2018,5,13,Online,0,0,0,184.99,2,Not_Canceled
INN23346,2,0,0,2,Meal Plan 2,0,Room_Type 1,30,2017,9,30,Offline,0,0,0,121.0,0,Not_Canceled
INN20597,2,0,0,2,Meal Plan 2,0,Room_Type 1,0,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled
INN15697,1,0,0,2,Meal Plan 2,0,Room_Type 1,6,2017,12,10,Online,0,0,0,0.0,0,Not_Canceled
INN19268,2,0,1,0,Not Selected,0,Room_Type 1,0,2018,5,9,Online,0,0,0,89.0,0,Not_Canceled
INN03721,2,0,1,2,Meal Plan 1,0,Room_Type 1,74,2018,12,30,Offline,0,0,0,145.1,0,Not_Canceled
INN07128,3,0,2,2,Meal Plan 1,0,Room_Type 5,27,2018,9,9,Online,0,0,0,167.2,0,Not_Canceled
INN09534,2,0,1,4,Meal Plan 1,0,Room_Type 1,206,2018,7,25,Online,0,0,0,90.95,0,Canceled
INN26620,2,0,0,4,Meal Plan 1,0,Room_Type 4,57,2018,4,26,Online,0,0,0,117.73,1,Not_Canceled
INN17273,2,1,0,2,Meal Plan 1,0,Room_Type 1,17,2018,4,14,Online,0,0,0,145.0,0,Canceled
INN05472,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73.0,0,Not_Canceled
INN19586,2,0,2,1,Meal Plan 1,0,Room_Type 1,67,2017,11,1,Offline,0,0,0,32.71,0,Not_Canceled
INN32214,2,0,1,1,Not Selected,0,Room_Type 1,4,2018,8,1,Online,0,0,0,109.0,0,Canceled
INN26853,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,10,30,Online,0,0,0,140.0,0,Not_Canceled
INN04824,2,0,0,3,Not Selected,0,Room_Type 1,184,2018,11,24,Online,0,0,0,69.9,0,Canceled
INN21089,2,2,2,5,Meal Plan 2,0,Room_Type 6,101,2018,10,23,Online,0,0,0,222.17,0,Canceled
INN15480,2,0,0,5,Meal Plan 1,0,Room_Type 1,42,2018,11,1,Online,0,0,0,91.8,0,Canceled
INN12654,2,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,Offline,0,0,0,100.0,0,Not_Canceled
INN16728,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled
INN32764,1,0,0,1,Meal Plan 1,1,Room_Type 1,0,2018,4,1,Corporate,1,0,2,67.0,0,Not_Canceled
INN04137,2,0,1,4,Meal Plan 1,0,Room_Type 1,181,2017,7,1,Online,0,0,0,76.5,0,Canceled
INN19622,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,2,3,Corporate,1,0,3,66.0,0,Not_Canceled
INN19573,2,0,2,1,Meal Plan 2,0,Room_Type 1,96,2017,7,11,Offline,0,0,0,94.5,0,Not_Canceled
INN20907,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104.0,0,Not_Canceled
INN18608,2,0,2,3,Meal Plan 1,0,Room_Type 4,116,2018,9,18,Online,0,0,0,143.1,3,Not_Canceled
INN12389,2,0,2,2,Meal Plan 1,0,Room_Type 1,18,2018,8,6,Online,0,0,0,151.0,2,Not_Canceled
INN27161,1,0,0,1,Meal Plan 2,0,Room_Type 1,221,2018,8,12,Offline,0,0,0,73.0,0,Not_Canceled
INN02122,2,0,2,1,Meal Plan 1,0,Room_Type 1,153,2018,12,10,Online,0,0,0,90.0,1,Not_Canceled
INN06859,2,0,0,3,Meal Plan 1,0,Room_Type 1,58,2018,4,28,Online,0,0,0,120.0,0,Canceled
INN00993,1,0,2,3,Not Selected,0,Room_Type 1,81,2018,7,3,Online,0,0,0,103.5,0,Not_Canceled
INN13274,2,0,0,1,Not Selected,0,Room_Type 1,11,2018,1,22,Online,0,0,0,68.5,1,Not_Canceled
INN35267,1,1,0,2,Meal Plan 1,0,Room_Type 1,79,2018,12,30,Offline,0,0,0,160.78,1,Not_Canceled
INN15872,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,2,19,Corporate,0,0,0,81.0,0,Not_Canceled
INN16150,2,0,1,2,Meal Plan 1,0,Room_Type 1,78,2018,3,7,Offline,0,0,0,65.58,0,Not_Canceled
INN22972,2,0,0,5,Not Selected,0,Room_Type 1,32,2018,10,25,Online,0,0,0,109.0,1,Not_Canceled
INN30892,2,0,1,2,Not Selected,0,Room_Type 1,56,2018,5,13,Online,0,0,0,116.1,1,Not_Canceled
INN31836,2,0,2,3,Meal Plan 1,0,Room_Type 1,5,2018,4,21,Online,0,0,0,125.0,1,Not_Canceled
INN15631,2,0,0,3,Meal Plan 1,0,Room_Type 4,118,2018,8,2,Online,0,0,0,118.8,1,Not_Canceled
INN26637,2,0,1,2,Meal Plan 1,0,Room_Type 1,0,2017,8,21,Online,0,0,0,124.0,0,Canceled
INN07367,2,0,1,2,Meal Plan 1,0,Room_Type 1,0,2017,7,27,Offline,0,0,0,75.0,0,Not_Canceled
INN34515,2,0,1,2,Meal Plan 1,0,Room_Type 1,133,2018,8,15,Offline,0,0,0,86.36,0,Canceled
INN21119,1,0,1,1,Meal Plan 1,0,Room_Type 1,12,2017,10,31,Offline,0,0,0,85.6,2,Not_Canceled
INN24706,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled
INN17850,2,0,0,3,Not Selected,0,Room_Type 1,113,2018,6,9,Online,0,0,0,116.1,1,Not_Canceled
INN20978,2,1,2,2,Meal Plan 1,0,Room_Type 1,46,2018,3,12,Online,0,0,0,59.56,1,Not_Canceled
INN10427,2,0,1,2,Meal Plan 1,0,Room_Type 1,4,2018,5,9,Offline,0,0,0,95.0,0,Not_Canceled
INN03566,2,0,0,2,Not Selected,0,Room_Type 1,22,2018,7,6,Online,0,0,0,139.0,1,Not_Canceled
INN28480,2,0,2,2,Not Selected,0,Room_Type 1,45,2018,5,21,Online,0,0,0,116.1,1,Not_Canceled
INN05841,2,0,2,7,Meal Plan 1,0,Room_Type 1,4,2017,8,12,Online,0,0,0,93.56,2,Not_Canceled
INN16668,2,0,0,2,Meal Plan 1,0,Room_Type 1,40,2018,11,11,Online,0,0,0,100.1,1,Not_Canceled
INN00667,1,0,0,1,Meal Plan 2,0,Room_Type 1,72,2017,9,18,Offline,0,0,0,84.0,0,Not_Canceled
INN12862,2,0,2,1,Not Selected,0,Room_Type 1,134,2018,11,12,Online,0,0,0,79.2,0,Canceled
INN28175,3,0,0,1,Meal Plan 2,1,Room_Type 4,51,2018,7,23,Online,0,0,0,228.6,2,Not_Canceled
INN22560,3,0,2,1,Meal Plan 1,0,Room_Type 1,118,2018,9,11,Offline,0,0,0,105.4,0,Not_Canceled
INN18985,2,0,1,2,Not Selected,0,Room_Type 1,10,2018,3,11,Online,0,0,0,97.0,0,Not_Canceled
INN08912,1,0,1,0,Not Selected,0,Room_Type 1,0,2018,12,5,Online,0,0,0,88.0,0,Not_Canceled
INN04152,2,0,1,2,Meal Plan 1,0,Room_Type 4,3,2018,5,16,Online,0,0,0,132.6,2,Not_Canceled
INN16076,2,0,3,9,Meal Plan 1,0,Room_Type 4,134,2018,7,13,Online,0,0,0,113.62,1,Not_Canceled
INN14272,2,0,1,0,Meal Plan 1,0,Room_Type 4,57,2018,6,27,Online,0,0,0,87.32,1,Not_Canceled
INN14131,2,0,2,0,Meal Plan 2,0,Room_Type 1,75,2018,10,30,Offline,0,0,0,105.0,0,Canceled
INN35993,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73.0,0,Not_Canceled
INN20463,2,0,0,5,Not Selected,0,Room_Type 1,239,2018,6,28,Online,0,0,0,80.75,2,Canceled
INN13503,2,0,2,0,Meal Plan 1,1,Room_Type 1,2,2017,8,9,Online,0,0,0,99.0,2,Not_Canceled
INN10314,2,2,2,1,Meal Plan 1,1,Room_Type 6,229,2018,8,21,Online,0,0,0,177.3,2,Canceled
INN31213,3,0,2,1,Meal Plan 1,0,Room_Type 4,192,2018,8,7,Online,0,0,0,137.7,1,Canceled
INN23761,1,0,1,1,Meal Plan 1,0,Room_Type 1,93,2018,6,20,Online,0,0,0,126.9,1,Not_Canceled
INN30231,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,2018,3,17,Offline,0,0,0,82.4,1,Not_Canceled
INN22654,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,12,29,Corporate,1,0,1,79.0,0,Not_Canceled
INN13205,2,0,2,1,Meal Plan 1,0,Room_Type 1,79,2017,12,19,Offline,0,0,0,70.0,1,Not_Canceled
INN25246,2,0,1,1,Meal Plan 1,0,Room_Type 4,34,2018,9,24,Online,0,0,0,143.55,1,Canceled
INN04322,1,0,2,1,Meal Plan 1,1,Room_Type 1,18,2018,12,11,Corporate,1,0,3,67.0,0,Not_Canceled
INN03162,1,0,1,0,Not Selected,0,Room_Type 1,11,2018,6,13,Online,0,0,0,83.0,0,Not_Canceled
INN02631,2,0,2,5,Not Selected,0,Room_Type 1,148,2018,7,25,Online,0,0,0,91.68,0,Canceled
INN19466,2,0,2,1,Meal Plan 1,0,Room_Type 1,30,2018,9,25,Online,0,0,0,117.0,2,Not_Canceled
INN03175,2,2,0,3,Meal Plan 1,0,Room_Type 2,43,2018,1,14,Online,0,0,0,86.75,0,Canceled
INN02566,1,0,0,1,Meal Plan 1,0,Room_Type 4,49,2018,3,9,Online,0,0,0,67.22,1,Not_Canceled
INN09952,3,0,0,4,Meal Plan 1,0,Room_Type 4,64,2018,7,12,Online,0,0,0,139.5,0,Canceled
INN17588,2,0,1,1,Meal Plan 1,0,Room_Type 1,0,2017,8,17,Corporate,0,0,0,72.0,0,Not_Canceled
INN22798,2,0,0,3,Meal Plan 1,0,Room_Type 1,162,2017,9,17,Offline,0,0,0,70.0,0,Not_Canceled
INN20029,2,2,0,2,Meal Plan 1,0,Room_Type 6,11,2018,9,20,Online,0,0,0,248.0,2,Not_Canceled
INN34751,1,0,0,0,Meal Plan 1,0,Room_Type 4,1,2017,10,22,Complementary,0,0,0,0.0,0,Not_Canceled
INN17001,1,0,0,2,Meal Plan 1,0,Room_Type 1,39,2018,3,4,Online,0,0,0,77.5,1,Not_Canceled
INN26503,2,0,0,1,Meal Plan 1,0,Room_Type 1,200,2017,8,22,Online,0,0,0,76.5,3,Not_Canceled
INN03115,3,0,2,3,Meal Plan 1,1,Room_Type 4,48,2018,8,18,Online,0,0,0,177.3,2,Not_Canceled
INN10834,3,0,1,2,Meal Plan 1,0,Room_Type 1,186,2018,4,22,Offline,0,0,0,115.0,0,Canceled
INN22815,2,0,1,2,Meal Plan 1,0,Room_Type 1,81,2018,3,25,Offline,0,0,0,65.0,0,Not_Canceled
INN26656,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89.0,0,Canceled
INN23866,1,0,0,1,Meal Plan 1,0,Room_Type 1,12,2017,10,20,Corporate,0,0,0,130.0,0,Not_Canceled
INN34536,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,6,24,Online,0,0,0,94.5,0,Canceled
INN31580,1,0,0,1,Meal Plan 1,0,Room_Type 1,21,2018,2,11,Online,0,0,0,85.0,0,Canceled
INN30519,2,0,2,3,Meal Plan 1,0,Room_Type 1,25,2017,11,22,Offline,0,0,0,65.0,0,Not_Canceled
INN19113,2,0,0,4,Meal Plan 1,0,Room_Type 1,47,2018,11,16,Online,0,0,0,88.4,1,Not_Canceled
INN13921,2,0,0,1,Not Selected,0,Room_Type 1,68,2018,9,7,Online,0,0,0,87.3,1,Canceled
INN30605,2,0,2,2,Meal Plan 1,0,Room_Type 4,52,2018,12,9,Online,0,0,0,96.9,1,Not_Canceled
INN02461,2,1,1,3,Meal Plan 1,0,Room_Type 1,47,2018,3,28,Online,0,0,0,101.15,2,Not_Canceled
INN14915,2,0,0,3,Meal Plan 3,0,Room_Type 7,1,2018,6,21,Complementary,0,0,0,0.0,1,Not_Canceled
INN26703,2,0,2,5,Meal Plan 1,0,Room_Type 1,120,2018,4,7,Online,0,0,0,89.74,0,Not_Canceled
INN11811,2,0,0,3,Meal Plan 1,0,Room_Type 1,163,2018,9,8,Offline,0,0,0,110.0,0,Canceled
INN03226,2,0,0,2,Meal Plan 1,0,Room_Type 1,122,2018,4,15,Offline,0,0,0,85.0,0,Not_Canceled
INN08093,2,0,0,3,Meal Plan 1,0,Room_Type 1,105,2018,10,12,Offline,0,0,0,75.0,0,Not_Canceled
INN17742,2,0,2,4,Meal Plan 1,0,Room_Type 1,179,2018,7,23,Online,0,0,0,90.95,1,Not_Canceled
INN20176,1,0,0,1,Meal Plan 2,0,Room_Type 1,221,2018,8,12,Offline,0,0,0,73.0,0,Not_Canceled
INN07799,2,0,1,2,Meal Plan 1,0,Room_Type 1,0,2017,8,21,Online,0,0,0,124.0,0,Canceled
INN08998,2,0,0,1,Meal Plan 1,0,Room_Type 5,0,2018,2,10,Complementary,0,0,0,0.0,2,Not_Canceled
INN12887,2,0,0,4,Meal Plan 1,0,Room_Type 1,7,2017,8,26,Online,0,0,0,90.0,2,Not_Canceled
INN04944,2,0,2,3,Meal Plan 1,0,Room_Type 4,49,2017,11,12,Offline,0,0,0,60.0,0,Not_Canceled
INN07777,2,0,0,5,Meal Plan 1,0,Room_Type 1,140,2017,12,29,Offline,0,0,0,70.0,0,Not_Canceled
INN14202,2,2,2,1,Meal Plan 1,0,Room_Type 6,83,2018,2,28,Offline,0,0,0,129.5,0,Not_Canceled
INN17975,2,0,2,5,Meal Plan 1,0,Room_Type 1,49,2018,11,14,Offline,0,0,0,80.0,0,Canceled
INN15490,2,0,0,3,Meal Plan 1,0,Room_Type 1,178,2018,8,25,Online,0,0,0,96.3,0,Canceled
INN07997,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Offline,0,0,0,115.0,1,Canceled
INN03141,2,0,0,4,Meal Plan 2,0,Room_Type 1,323,2018,5,17,Online,0,0,0,112.0,1,Canceled
INN12473,2,1,0,1,Meal Plan 1,0,Room_Type 4,10,2018,6,14,Online,0,0,0,119.0,0,Canceled
INN05339,2,0,2,3,Meal Plan 1,1,Room_Type 1,169,2018,7,30,Online,0,0,0,101.25,2,Canceled
INN34174,2,0,1,3,Not Selected,0,Room_Type 1,205,2018,8,22,Online,0,0,0,89.25,1,Not_Canceled
INN25143,2,0,1,0,Meal Plan 1,0,Room_Type 1,13,2018,3,20,Offline,0,0,0,85.0,1,Not_Canceled
INN30323,2,0,0,2,Meal Plan 1,0,Room_Type 4,86,2018,5,26,Online,0,0,0,140.4,0,Canceled
INN16932,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled
INN07119,2,0,2,2,Meal Plan 1,0,Room_Type 4,45,2017,10,16,Online,0,0,0,78.54,2,Not_Canceled
INN34050,2,0,0,5,Meal Plan 1,0,Room_Type 1,67,2018,12,20,Online,0,0,0,64.67,1,Not_Canceled
INN06938,1,0,0,1,Meal Plan 1,0,Room_Type 1,43,2017,10,13,Offline,0,0,0,75.0,0,Not_Canceled
INN16411,2,0,1,3,Not Selected,0,Room_Type 1,169,2018,7,25,Online,0,0,0,89.25,1,Not_Canceled
INN17452,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,8,29,Corporate,1,3,42,65.0,0,Not_Canceled
INN03919,2,0,2,2,Meal Plan 1,0,Room_Type 2,89,2018,10,8,Online,0,0,0,108.0,3,Not_Canceled
INN29063,2,0,0,2,Meal Plan 2,0,Room_Type 4,40,2018,6,9,Online,0,0,0,165.6,0,Canceled
INN22989,2,0,2,2,Meal Plan 1,0,Room_Type 1,47,2018,1,31,Online,0,0,0,58.94,2,Not_Canceled
INN05530,1,0,0,1,Meal Plan 1,0,Room_Type 4,6,2018,11,9,Corporate,1,0,5,94.0,1,Not_Canceled
INN23063,2,0,2,5,Meal Plan 1,0,Room_Type 5,32,2018,9,13,Online,0,0,0,137.52,1,Not_Canceled
INN05399,1,0,1,2,Meal Plan 1,0,Room_Type 1,10,2018,10,14,Online,0,0,0,119.0,0,Canceled
INN11361,2,0,2,1,Meal Plan 2,0,Room_Type 1,150,2018,1,2,Offline,0,0,0,101.0,0,Not_Canceled
INN14381,2,0,2,1,Meal Plan 2,0,Room_Type 4,18,2018,9,11,Online,0,0,0,137.57,1,Not_Canceled
INN17286,2,0,0,2,Meal Plan 1,0,Room_Type 1,71,2018,9,20,Offline,0,0,0,80.75,0,Not_Canceled
INN24466,1,0,1,3,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110.0,0,Not_Canceled
INN25798,2,0,0,4,Not Selected,0,Room_Type 1,37,2018,3,1,Online,0,0,0,73.1,2,Not_Canceled
INN32068,2,2,0,1,Meal Plan 1,0,Room_Type 6,14,2018,12,2,Online,0,0,0,174.0,0,Not_Canceled
INN10741,2,0,1,1,Meal Plan 1,0,Room_Type 4,44,2018,6,18,Offline,0,0,0,96.3,0,Not_Canceled
INN21231,1,0,0,2,Meal Plan 1,0,Room_Type 1,26,2018,11,16,Corporate,0,0,0,77.0,0,Not_Canceled
INN16822,2,1,0,2,Meal Plan 1,0,Room_Type 1,91,2018,5,13,Online,0,0,0,185.85,0,Canceled
